scope,isInVocabularyWord,vocabId,vocabSortOrder,arPlain,arabic,transliteration,translationEn,translationUr,discoverType,discoverMentionCount,firstFixture,discoverImageUrl,vocabImageUrl,recommendedImageTarget
vocabulary_word_and_discover_card,yes,cmq6hkx6c00e9145kmkk7tmy6,425,أمر,أَمْرُ اللَّهِ,amru allaahi,the command of Allah,اللہ کا حکم,WORD,1,warsh-backend/prisma/fixtures/chapter-63-lesson-01.json,,,images/words/cmq6hkx6c00e9145kmkk7tmy6.jpg
discover_card_only,no,,,عباد,عِبَادُ اللَّهِ,ibaadu allaahi,the servants of Allah,اللہ کے بندے,WORD,3,warsh-backend/prisma/fixtures/chapter-63-lesson-01.json,,,images/discover/عباد.jpg
vocabulary_word_and_discover_card,yes,cmq6hkx6c00dh145kws6brumr,397,صالح,صَالِحِي هَذَا الْأَمْرِ,saalihi haathaa al-amr,the righteous ones of this matter,اس کام کے نیک لوگ,WORD,1,warsh-backend/prisma/fixtures/chapter-63-lesson-02.json,,,images/words/cmq6hkx6c00dh145kws6brumr.jpg
discover_card_only,no,,,مسلمين,مُسْلِمِي هَذَا,muslimee haathaa,the Muslims of this (in إضاافة),اس کے مسلمان (إضافہ میں),WORD,1,warsh-backend/prisma/fixtures/chapter-63-lesson-02.json,,,images/discover/مسلمين.jpg
discover_card_only,no,,,سلطان,سُلْطَانُهُ,sultaanuhu,his authority (in إضاافة),اس کا اقتدار (إضافہ میں),WORD,1,warsh-backend/prisma/fixtures/chapter-63-lesson-03.json,,,images/discover/سلطان.jpg
vocabulary_word_and_discover_card,yes,cmq6hkx6b00cn145k5m3w9dj7,367,ملائكة,مَلَائِكَةُ اللَّهِ,malaa'ikatu allaahi,the angels of Allah,اللہ کے فرشتے,WORD,1,warsh-backend/prisma/fixtures/chapter-63-lesson-03.json,,,images/words/cmq6hkx6b00cn145k5m3w9dj7.jpg
vocabulary_word_and_discover_card,yes,cmq6hkx69003b145kpy6sxr3k,31,سماء,مَا فِي السَّمَاوَاتِ وَالْأَرْضِ,maa fii as-samaawaati wa al-ardi,what is in the heavens and the earth,جو آسمانوں اور زمین میں ہے,WORD,1,warsh-backend/prisma/fixtures/chapter-63-lesson-04.json,,,images/words/cmq6hkx69003b145kpy6sxr3k.jpg
discover_card_only,no,,,طيبات,طَيِّبَاتُ الرِّزْقِ,tayyibaatu ar-rizqi,good things of sustenance,روزی کی اچھی چیزیں,WORD,1,warsh-backend/prisma/fixtures/chapter-63-lesson-04.json,,,images/discover/طيبات.jpg
discover_card_only,no,,,مخلصين,عِبَادُ اللَّهِ الْمُخْلَصِينَ,ibaadu allaahi al-mukhlasin,the sincere servants of Allah,اللہ کے مخلص بندے,WORD,1,warsh-backend/prisma/fixtures/chapter-63-lesson-04.json,,,images/discover/مخلصين.jpg
discover_card_only,no,,,خبر,خَبَرٌ,khabarun,the predicate/comment of a nominal sentence,nominal sentence کا predicate/comment,WORD,2,warsh-backend/prisma/fixtures/chapter-64-lesson-01.json,,,images/discover/خبر.jpg
discover_card_only,no,,,مبتدأ,مُبْتَدَأٌ,mubtada'un,the subject/topic of a nominal sentence,nominal sentence کا subject/topic,WORD,2,warsh-backend/prisma/fixtures/chapter-64-lesson-01.json,,,images/discover/مبتدا.jpg
discover_card_only,no,,,الأمر,الْأَمْرُ أَنْ تَقُومَ,al-amru an taqooma,The matter is that you stand (clause-type خَبَر),کام یہ ہے کہ تم کھڑے ہو,WORD,1,warsh-backend/prisma/fixtures/chapter-64-lesson-02.json,,,images/discover/الامر.jpg
vocabulary_word_and_discover_card,yes,cmq6hkx6c00cu145kadwqjlri,374,حكيم,اللَّهُ حَكِيمٌ,allaahu hakiimun,Allah is Wise (word-type خَبَر),اللہ حکیم ہے (لفظی خَبَر),WORD,1,warsh-backend/prisma/fixtures/chapter-64-lesson-02.json,,,images/words/cmq6hkx6c00cu145kadwqjlri.jpg
discover_card_only,no,,,مفيد,الْكِتَابُ مُفِيدٌ,al-kitaabu mufiidun,The book is useful (word-type خَبَر),کتاب مفید ہے (لفظی خَبَر),WORD,1,warsh-backend/prisma/fixtures/chapter-64-lesson-02.json,,,images/discover/مفيد.jpg
discover_card_only,no,,,أصبح,أَصْبَحَ,asbaha,became (morning transition),صبح ہو گیا,WORD,3,warsh-backend/prisma/fixtures/chapter-64-lesson-03.json,,,images/discover/اصبح.jpg
discover_card_only,no,,,صار,صَارَ,saara,became,بن گیا,WORD,3,warsh-backend/prisma/fixtures/chapter-64-lesson-03.json,,,images/discover/صار.jpg
discover_card_only,no,,,ليس,لَيْسَ,laysa,is not,نہیں ہے,WORD,2,warsh-backend/prisma/fixtures/chapter-64-lesson-03.json,,,images/discover/ليس.jpg
discover_card_only,no,,,الله غفور رحيم — اسمية | غفر الله لكم — فعلية,اللَّهُ غَفُورٌ رَحِيمٌ — اسمية | غَفَرَ اللَّهُ لَكُمْ — فعلية,Allahu ghafoorun raheem — ismiyya | ghafara Allahu lakum — fi'liyya,"Allah is All-Forgiving, Most Merciful (state) | Allah forgave you (action)",اللہ بخشنے والا، رحم کرنے والا (حال) | اللہ نے تمہیں بخش دیا (عمل),EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-64-lesson-05.json,,,images/discover/الله-غفور-رحيم-—-اسمية-|-غفر-الله-لكم-—-فعلية.jpg
discover_card_only,no,,,ان الله كان عليكم رقيبا,إِنَّ اللَّهَ كَانَ عَلَيْكُمْ رَقِيبًا,inna Allaha kaana 'alaykum raqeban,"Indeed, Allah is ever over you an Observer.",بے شک اللہ ہمیشہ سے تم پر نگران ہے۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-64-lesson-05.json,,,images/discover/ان-الله-كان-عليكم-رقيبا.jpg
discover_card_only,no,,,اسم كان,اِسْمُ كَانَ,ismu kaan,the subject of كَانَ (nominative noun following كَانَ),كَانَ کا subject (كَانَ کے بعد nominative noun),WORD,1,warsh-backend/prisma/fixtures/chapter-65-lesson-01.json,,,images/discover/اسم-كان.jpg
discover_card_only,no,,,الله غفورا,كَانَ اللَّهُ غَفُورًا,kaana allaahu ghafooran,Allah was (ever) Forgiving,اللہ بخشنے والا تھا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-65-lesson-01.json,,,images/discover/الله-غفورا.jpg
discover_card_only,no,,,خبر كان,خَبَرُ كَانَ,khabaru kaan,the predicate of كَانَ (nominative after كَانَ),كَانَ کا predicate (كَانَ کے بعد nominative),WORD,1,warsh-backend/prisma/fixtures/chapter-65-lesson-01.json,,,images/discover/خبر-كان.jpg
discover_card_only,no,,,أمسى,أَمْسَى,amsaa,became (in the evening); now is,شام ہو کر بن گیا؛ اب ہے,WORD,2,warsh-backend/prisma/fixtures/chapter-65-lesson-02.json,,,images/discover/امسي.jpg
discover_card_only,no,,,الفقير غنيا,صَارَ الْفَقِيرُ غَنِيًّا,saara al-faqiiru ghaniyyan,The poor man became rich,غریب آدمی امیر ہو گیا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-65-lesson-02.json,,,images/discover/الفقير-غنيا.jpg
discover_card_only,no,,,كن,كُنْ,kun,Be! (imperative of كَانَ),ہو! (كَانَ کا امر),WORD,1,warsh-backend/prisma/fixtures/chapter-65-lesson-03.json,,,images/discover/كن.jpg
discover_card_only,no,,,كن فيكون,كُنْ فَيَكُونُ,kun fa-yakuunu,"Be, and it is (Allah's command of creation)",ہو، تو ہو جاتا ہے (اللہ کا پیدا کرنے کا حکم),EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-65-lesson-03.json,,,images/discover/كن-فيكون.jpg
discover_card_only,no,,,أصبحت الجنه مزرعا,أَصْبَحَتِ الْجَنَّةُ مُزْرَعًا,asbahat al-jannatu muzra'an,The garden became farmland,باغ کھیتی بن گیا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-65-lesson-04.json,,,images/discover/اصبحت-الجنه-مزرعا.jpg
discover_card_only,no,,,أضحي,أَضْحَى,adhahaa,became by midday (from أَضْحَى),دوپہر ہو کر بن گیا (أَضْحَى سے),WORD,1,warsh-backend/prisma/fixtures/chapter-65-lesson-04.json,,,images/discover/اضحي.jpg
discover_card_only,no,,,والله عزيزا حكيما,وَكَانَ اللَّهُ عَزِيزًا حَكِيمًا,wa-kaana allaahu 'aziizan hakiiman,"And Allah is Mighty, Wise",اور اللہ عزیز حکیم ہے,AYAH_PREVIEW,1,warsh-backend/prisma/fixtures/chapter-65-lesson-04.json,,,images/discover/والله-عزيزا-حكيما.jpg
discover_card_only,no,,,انسان طاليبا,كَانَ إِنْسَانٌ طَالِبًا,kaana insaanun taaliban,The human was a student,انسان طالب تھا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-65-lesson-05.json,,,images/discover/انسان-طاليبا.jpg
discover_card_only,no,,,هو الله الذي لا إله إلا هو,هُوَ اللَّهُ الَّذِي لَا إِلَٰهَ إِلَّا هُوَ,huwa allaahu alladhii laa ilaaha illaa huwa,"He is Allah, whom there is no deity except Him",وہ اللہ ہے جس کے سوا کوئی معبود نہیں,AYAH_PREVIEW,1,warsh-backend/prisma/fixtures/chapter-65-lesson-06.json,,,images/discover/هو-الله-الذي-لا-اله-الا-هو.jpg
discover_card_only,no,,,عند,عِنْدَ,inda,"at, near (place zarf)",پاس، نزدیک (مکان کا ظرف),WORD,1,warsh-backend/prisma/fixtures/chapter-66-lesson-01.json,,,images/discover/عند.jpg
discover_card_only,no,,,في اقطار الارض,فِي أَقْطَارِ الْأَرْضِ,fii aqtaari al-ardi,in the regions of the earth,زمین کے کناروں میں,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-66-lesson-01.json,,,images/discover/في-اقطار-الارض.jpg
discover_card_only,no,,,يوم يقوم الحساب,يَوْمَ يَقُومُ الْحِسَابُ,yawma yaqoomu al-hisaabu,on the Day when the account is established,اس دن جب حساب قائم ہوگا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-66-lesson-01.json,,,images/discover/يوم-يقوم-الحساب.jpg
vocabulary_word_and_discover_card,yes,cmq6hkx6a008r145kxkhh8xf4,227,حين,حِينَ,hiina,at the time when (time zarf),اس وقت جب (وقت کا ظرف),WORD,1,warsh-backend/prisma/fixtures/chapter-66-lesson-02.json,,,images/words/cmq6hkx6a008r145kxkhh8xf4.jpg
discover_card_only,no,,,ليلا,لَيْلًا,laylan,at night (time zarf),رات کو (وقت کا ظرف),WORD,1,warsh-backend/prisma/fixtures/chapter-66-lesson-02.json,,,images/discover/ليلا.jpg
discover_card_only,no,,,ليلا اذا يغشى,لَيْلًا إِذَا يَغْشَى,laylan i-dhaa yaghshaa,at night when it covers (something),رات کو جب وہ ڈھانپ لے,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-66-lesson-02.json,,,images/discover/ليلا-اذا-يغشي.jpg
discover_card_only,no,,,يوم يرون ما يوعدون,يَوْمَ يَرَوْنَ مَا يُوعَدُونَ,yawma yarawna ma yoo'doona,on the Day they see what they are promised,اس دن جب وہ دیکھیں گے جو ان سے وعدہ کیا گیا ہے,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-66-lesson-02.json,,,images/discover/يوم-يرون-ما-يوعدون.jpg
discover_card_only,no,,,يومئذ,يَوْمَئِذٍ,yawma'idhin,on that day (emphatic time zarf),اس دن (تاکیدی وقت کا ظرف),WORD,1,warsh-backend/prisma/fixtures/chapter-66-lesson-02.json,,,images/discover/يومئذ.jpg
discover_card_only,no,,,ولله ما في السماوات وما في الارض,وَلِلَّهِ مَا فِي السَّمَاوَاتِ وَمَا فِي الْأَرْضِ,wa lillaahi maa fii al-samawaati wa maa fii al-ardi,And to Allah belongs what is in the heavens and what is on the earth.,اور اللہ کے پاس ہے جو آسمانوں میں ہے اور جو زمین میں ہے۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-66-lesson-03.json,,,images/discover/ولله-ما-في-السماوات-وما-في-الارض.jpg
discover_card_only,no,,,حين تزروعون وحين تحصدون,حِينَ تَزْرَعُونَ وَحِينَ تَحْصُدُونَ,hiina tazra'uuna wa hiina tahsuduna,When you sow and when you harvest.,جب تم کاشت کرتے ہو اور جب تم کاٹتے ہو,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-66-lesson-04.json,,,images/discover/حين-تزروعون-وحين-تحصدون.jpg
discover_card_only,no,,,لكل اجل كتاب,لِكُلِّ أَجَلٍ كِتَابٌ,likulli ajalin kitaabun,For every specified time there is a record.,ہر محدد وقت کے لیے ایک کتاب ہے۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-66-lesson-04.json,,,images/discover/لكل-اجل-كتاب.jpg
discover_card_only,no,,,جاء ربك والملك صفا صفا,وَجَاءَ رَبُّكَ وَالْمَلَكُ صَفًّا صَفًّا,wa jaa'a rabbuka wal-malaku safan safaa,"And your Lord comes, and the angels, rank upon rank.",اور تمہارا رب آئے گا اور فرشتے قطار纹身 قطار۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-66-lesson-05.json,,,images/discover/جاء-ربك-والملك-صفا-صفا.jpg
discover_card_only,no,,,حسبانا,حُسْبَانًا,husbaanan,by precise measure (zarf),مقدار کے مطابق (ظرف),WORD,1,warsh-backend/prisma/fixtures/chapter-66-lesson-05.json,,,images/discover/حسبانا.jpg
discover_card_only,no,,,والنجم والشجر يسجدان,وَالنَّجْمُ وَالشَّجَرُ يَسْجُدَانِ,wan-najmu wash-shajaru yasjudaani,And the stars and the trees prostrate.,اور ستارے اور درخت سجدہ کرتے ہیں۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-66-lesson-05.json,,,images/discover/والنجم-والشجر-يسجدان.jpg
discover_card_only,no,,,حين / ليلا / صباحا,حِينَ / لَيْلًا / صَبَاحًا,hiina / laylan / sabahan,at the time / at night / in the morning,اس وقت / رات کو / صبح کو,WORD,1,warsh-backend/prisma/fixtures/chapter-66-lesson-06.json,,,images/discover/حين-/-ليلا-/-صباحا.jpg
discover_card_only,no,,,عند / امام / خلف / فوق / تحت,عِنْدَ / أَمَامَ / خَلْفَ / فَوْقَ / تَحْتَ,inda / amaama / khalf / fawqa / tahta,at/near / in front of / behind / above / below,پاس / آگے / پیچھے / اوپر / نیچے,WORD,1,warsh-backend/prisma/fixtures/chapter-66-lesson-06.json,,,images/discover/عند-/-امام-/-خلف-/-فوق-/-تحت.jpg
discover_card_only,no,,,يوم / يومئذ,يَوْمَ / يَوْمَئِذٍ,yawma / yawma'idhin,on the day / on that very day,اس دن / اسی دن,WORD,1,warsh-backend/prisma/fixtures/chapter-66-lesson-06.json,,,images/discover/يوم-/-يومئذ.jpg
discover_card_only,no,,,يوم يراني المؤمنون — امامهم جهنم,يَوْمَ يَرَانِي الْمُؤْمِنُونَ — أَمَامَهُمْ جَهَنَّمُ,yawma yaraani al-mu'minoona — amaamuhum jahannamu,On the day when the believers see me — before them is Hell.,اس دن جب مومنین مجھے دیکھیں گے — ان کے سامنے جہنم ہے۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-66-lesson-06.json,,,images/discover/يوم-يراني-المؤمنون-—-امامهم-جهنم.jpg
discover_card_only,no,,,اذا زلزلت الارض زلالها,إِذَا زُلْزِلَتِ الْأَرْضُ زِلْزَالَهَا,i-dhaa zulzilat al-ardu zilzaalahaa,When the earth is shaken with its earthquake.,جب زمین اس کے زلزلے سے ہل جائے۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-67-lesson-01.json,,,images/discover/اذا-زلزلت-الارض-زلالها.jpg
discover_card_only,no,,,لو كان فيهما الهة الا الله لفسدتا,لَوْ كَانَ فِيهِمَا آلِهَةٌ إِلَّا اللَّهُ لَفَسَدَتَا,law kana fiihimaa aalihatun illaa Allahu lafasadataa,"If there were in them [the heavens and earth] gods besides Allah, they would both be ruined.",اگر آسمانوں اور زمین میں اللہ کے سوا کوئی معبود ہوتا تو دونوں خراب ہو جاتے۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-67-lesson-01.json,,,images/discover/لو-كان-فيهما-الهة-الا-الله-لفسدتا.jpg
discover_card_only,no,,,لو انفقت جميع ما في الارض لاستغربت قلبه,لَوْ أَنْفَقْتَ جَمِيعَ مَا فِي الْأَرْضِ لَاسْتَغْرَبْتَ قَلْبَهُ,law anfiqta jaami'a maa fii al-ardi la'is'taghrabta qalbahu,"If you had spent all that is in the earth, you would not have gained his heart.",اگر تم زمین میں جو کچھ ہے سب خرچ کر دیتے تو تم اس کے دل کو موصول نہ کر پاتے۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-67-lesson-02.json,,,images/discover/لو-انفقت-جميع-ما-في-الارض-لاستغربت-قلبه.jpg
discover_card_only,no,,,لو لم تذهب لاندمت,لَوْ لَمْ تَذْهَبْ لَانْدَمْتَ,law lam tadhhab la-indamta,"If only you had not gone, you would have regretted it.",کاش تم نہیں گئے تو تم پچھتاوتے۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-67-lesson-02.json,,,images/discover/لو-لم-تذهب-لاندمت.jpg
discover_card_only,no,,,لو يعلم الذين يشربون الخمر ما يصل اليهم من اذى,لَوْ يَعْلَمُ الَّذِينَ يَشْرَبُونَ الْخَمْرَ مَا يَصِلُ إِلَيْهِمْ مِنْ أَذًى,law ya'lamu alladhiiina yashrabuuna al-khamra maa yasilu ilayhim min adhaa,If those who drink alcohol knew what harm reaches them.,اگر وہ لوگ جو شراب پیتے ہیں جانتے کہ ان تک کیا تکلیف پہنچتی ہے۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-67-lesson-02.json,,,images/discover/لو-يعلم-الذين-يشربون-الخمر-ما-يصل-اليهم-من-اذي.jpg
discover_card_only,no,,,لو ان لنا كرة فنكون من المؤمنين,لَوْ أَنَّ لَنَا كَرَّةً فَنَكُونَ مِنَ الْمُؤْمِنِينَ,law anna lanaa kuratan fa nakuna mina al-mu'miniina,"If only we had another chance, we would be among the believers.",کاش ہمیں ایک اور موقع ملے تو ہم مومنین میں سے ہوں۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-67-lesson-03.json,,,images/discover/لو-ان-لنا-كرة-فنكون-من-المؤمنين.jpg
